df_hash,22ZHK4.0K8Q7Z
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.XHK9
person_label,V147
date_time_start,2026-06-08_17-10-02.041000_+03
date_time_start_unix,1780920602.041
date_time_end,2026-06-08_17-29-24.124000_+03
length_difference_noticed,no

time,acc_mag
54.893,0.988
54.923,0.989
54.953,0.983
54.983,0.977
55.013,0.982
55.043,0.988
55.073,0.986
55.103,0.987
55.133,0.980
55.163,0.985
55.193,0.983
55.223,0.986
55.253,0.986
55.283,0.981
55.313,0.985
55.343,0.988
55.373,0.982
55.403,0.982
55.433,0.982
55.463,0.988
55.493,0.988
55.523,0.984
55.553,0.988
55.583,0.982
55.613,0.986
55.643,0.975
55.673,0.985
55.703,0.990
55.733,0.985
55.763,0.979
55.793,0.983
55.823,0.986
55.853,0.985
55.883,0.989
55.913,0.981
55.943,0.989
55.973,0.984
56.003,0.985
56.033,0.985
56.063,0.987
56.093,0.987
56.123,0.987
56.153,0.985
56.183,0.983
56.213,0.982
56.243,0.988
56.273,0.986
56.303,0.983
56.333,0.983
56.363,0.984
56.393,0.983
56.423,0.989
56.453,0.980
56.483,0.992
56.513,0.984
56.543,0.990
56.573,0.984
56.603,0.979
56.633,0.985
56.663,0.981
56.693,0.995
56.723,0.980
56.753,0.993
56.783,1.001
56.813,0.987
56.843,0.972
56.873,0.965
56.903,0.960
56.933,0.975
56.963,0.999
56.993,0.982
57.023,0.972
57.053,0.976
57.083,0.981
57.113,0.976
57.143,0.976
57.173,0.985
57.203,0.979
57.233,0.978
57.263,0.984
57.293,0.977
57.323,0.973
57.353,0.977
57.383,0.979
57.413,0.978
57.443,0.982
57.473,0.977
57.503,0.979
57.533,0.975
57.563,0.981
57.593,0.980
57.623,0.971
57.653,0.981
57.683,0.981
57.713,0.979
57.743,0.974
57.773,0.981
57.803,0.979
57.833,0.992
57.863,0.996
57.893,0.988
57.923,0.978
57.953,0.970
57.983,0.959
58.013,0.962
58.043,0.978
58.073,0.964
58.103,1.003
58.133,1.022
58.163,1.010
58.193,1.001
58.223,0.973
58.253,0.963
58.283,0.980
58.313,0.992
58.343,0.998
58.373,1.002
58.403,1.001
58.433,0.999
58.463,0.984
58.493,0.988
58.523,0.986
58.553,0.985
58.583,0.985
58.613,0.990
58.643,0.988
58.673,0.993
58.703,0.989
58.733,0.992
58.763,0.993
58.793,0.991
58.823,0.995
58.853,0.987
58.883,0.992
58.913,0.994
58.943,0.988
58.973,0.990
59.003,0.989
59.033,0.993
59.063,0.986
59.093,0.989
59.123,0.989
59.153,0.993
59.183,0.989
59.213,0.989
59.243,0.990
59.273,0.988
59.303,0.992
59.333,0.989
59.363,0.986
59.393,0.988
59.423,0.991
59.453,0.991
59.483,0.989
59.513,0.990
59.543,0.986
59.573,0.990
59.603,0.985
59.633,0.993
59.663,0.986
59.693,0.994
59.723,0.993
59.753,0.992
59.783,0.986
59.813,0.989
59.843,0.993
59.873,0.995
59.903,0.987
59.933,0.994
59.963,0.992
59.993,0.984
60.023,0.985
60.053,0.990
60.083,0.993
60.113,0.992
60.143,0.989
60.173,0.989
60.203,0.989
60.233,0.993
60.263,0.989
60.293,0.987
60.323,0.985
60.353,0.991
60.383,0.995
60.413,0.989
60.443,0.984
60.473,0.991
60.503,0.999
60.533,0.988
60.563,0.986
60.593,0.990
60.623,0.996
60.653,0.998
60.683,0.985
60.713,0.988
60.743,0.998
60.773,0.983
60.803,0.986
60.833,0.988
60.863,0.992
60.893,0.995
60.923,0.989
60.953,0.990
60.983,0.987
61.013,0.990
61.043,0.989
61.073,0.985
61.103,0.994
61.133,0.990
61.163,0.998
61.193,0.987
61.223,0.996
61.253,0.994
61.283,0.983
61.313,0.990
61.343,0.992
61.373,0.990
61.403,0.999
61.433,0.989
61.463,0.991
61.493,0.992
61.523,0.992
61.553,0.993
61.583,0.988
61.613,0.994
61.643,0.992
61.673,0.993
61.703,0.989
61.733,0.991
61.763,0.989
61.793,0.991
61.823,0.990
61.853,0.995
61.883,0.992
61.913,0.994
61.943,0.983
61.973,0.996
62.003,0.991
62.033,0.994
62.063,0.990
62.093,0.992
62.123,0.983
62.153,0.992
62.183,0.986
62.213,0.992
62.243,0.998
62.273,0.984
62.303,0.984
62.333,0.993
62.363,0.974
62.393,0.965
62.423,1.002
62.453,0.988
62.483,0.967
62.513,0.970
62.543,1.004
62.573,0.988
62.603,0.995
62.633,0.982
62.663,1.006
62.693,1.020
62.723,0.990
62.753,0.981
62.783,0.993
62.813,0.985
62.843,0.979
62.873,0.979
62.903,0.986
62.933,0.987
62.963,1.000
62.993,0.988
63.023,0.996
63.053,0.984
63.083,0.982
63.113,0.990
63.143,0.979
63.173,0.978
63.203,0.987
63.233,0.987
63.263,0.988
63.293,0.983
63.323,0.992
63.353,0.986
63.383,0.981
63.413,0.986
63.443,0.992
63.473,0.988
63.503,0.986
63.533,0.958
63.563,0.978
63.593,0.997
63.623,0.987
63.653,0.992
63.683,0.988
63.713,0.986
63.743,0.995
63.773,0.973
63.803,0.975
63.833,0.979
63.863,0.989
63.893,0.995
63.923,1.001
63.953,1.001
63.983,0.971
64.013,0.969
64.043,0.986
64.073,1.000
64.103,0.993
64.133,0.972
64.163,0.981
64.193,1.021
64.223,1.015
64.253,0.991
64.283,0.982
64.313,0.971
64.343,0.980
64.373,0.974
64.403,0.962
64.433,0.981
64.463,0.981
64.493,0.986
64.523,0.977
64.553,0.976
64.583,0.974
64.613,0.982
64.643,0.964
64.673,0.971
64.703,0.989
64.733,1.004
64.763,1.014
64.793,1.013
64.823,0.975
64.853,1.013
64.883,0.979
64.913,0.962
64.943,0.979
64.973,1.002
65.003,0.984
65.033,0.990
65.063,0.998
65.093,0.984
65.123,0.990
65.153,0.995
65.183,1.002
65.213,0.996
65.243,0.990
65.273,1.001
65.303,0.969
65.333,0.993
65.363,0.994
65.393,1.003
65.423,1.003
65.453,0.993
65.483,0.996
65.513,0.984
65.543,0.985
65.573,0.994
65.603,0.996
65.633,0.992
65.663,0.984
65.693,0.983
65.723,0.998
65.753,0.996
65.783,0.986
65.813,0.994
65.843,0.983
65.873,0.981
65.903,0.999
65.933,1.009
65.963,1.001
65.993,1.001
66.023,0.988
66.053,0.989
66.083,0.971
66.113,0.982
66.143,0.990
66.173,0.989
66.203,0.995
66.233,0.995
66.263,0.998
66.293,0.993
66.323,0.998
66.353,0.992
66.383,0.995
66.413,0.990
66.443,0.991
66.473,0.988
66.503,0.991
66.533,1.004
66.563,0.985
66.593,0.990
66.623,0.991
66.653,0.993
66.683,0.993
66.713,0.992
66.743,0.993
66.773,1.002
66.803,0.986
66.833,0.984
66.863,0.993
66.893,0.992
66.923,0.996
66.953,1.000
66.983,0.992
67.013,0.991
67.043,0.987
67.073,0.988
67.103,0.987
67.133,0.986
67.163,0.992
67.193,0.990
67.223,0.995
67.253,0.991
67.283,0.994
67.313,0.984
67.343,0.989
67.373,0.993
67.403,0.997
67.433,0.992
67.463,0.993
67.493,0.995
67.523,0.999
67.553,0.988
67.583,0.995
67.613,1.000
67.643,0.996
67.673,0.992
67.703,0.995
67.733,0.991
67.763,0.991
67.793,0.989
67.823,0.992
67.853,0.987
67.883,0.987
67.913,0.992
67.943,0.994
67.973,0.996
68.003,0.995
68.033,0.989
68.063,0.987
68.093,0.988
68.123,0.988
68.153,0.989
68.183,0.994
68.213,0.996
68.243,0.991
68.273,1.000
68.303,0.983
68.333,0.991
68.363,0.995
68.393,0.998
68.423,0.993
68.453,0.990
68.483,0.994
68.513,0.995
68.543,0.992
68.573,0.993
68.603,0.990
68.633,0.992
68.663,0.994
68.693,0.997
68.723,0.994
68.753,0.989
68.783,0.991
68.813,0.995
68.843,0.988
68.873,0.991
68.903,0.990
68.933,1.001
68.963,0.996
68.993,0.989
69.023,0.990
69.053,0.993
69.083,0.993
69.113,0.999
69.143,0.996
69.173,0.990
69.203,0.993
69.233,0.992
69.263,0.993
69.293,0.993
69.323,1.001
69.353,1.001
69.383,0.996
69.413,0.988
69.443,0.985
69.473,0.989
69.503,0.997
69.533,1.000
69.563,0.995
69.593,0.995
69.623,0.995
69.653,1.000
69.683,0.999
69.713,1.001
69.743,1.002
69.773,0.986
69.803,0.987
69.833,0.993
69.863,0.994
69.893,0.999
69.923,0.993
69.953,0.985
69.983,0.981
70.013,0.992
70.043,0.997
70.073,0.994
70.103,0.990
70.133,0.996
70.163,1.002
70.193,0.998
70.223,0.990
70.253,0.994
70.283,1.001
70.313,0.997
70.343,0.992
70.373,0.990
70.403,0.988
70.433,0.991
70.463,0.997
70.493,0.992
70.523,0.993
70.553,0.998
70.583,0.997
70.613,1.000
70.643,1.008
70.673,1.002
70.703,1.002
70.733,0.998
70.763,0.997
70.793,0.994
70.823,0.994
70.853,0.998
70.883,0.993
70.913,0.993
70.943,0.995
70.973,0.998
71.003,1.001
71.033,0.995
71.063,0.993
71.093,0.992
71.123,0.995
71.153,1.003
71.183,1.001
71.213,0.996
71.243,1.003
71.273,0.991
71.303,0.995
71.333,1.003
71.363,0.995
71.393,0.993
71.423,0.992
71.453,0.996
71.483,1.003
71.513,0.993
71.543,0.996
71.573,1.005
71.603,0.995
71.633,0.993
71.663,0.998
71.693,0.995
71.723,0.999
71.753,0.993
71.783,0.993
71.813,0.991
71.843,1.001
71.873,0.998
71.903,0.987
71.933,0.995
71.963,0.996
71.993,0.991
72.023,1.000
72.053,0.989
72.083,0.999
72.113,0.995
72.143,0.996
72.173,0.995
72.203,0.996
72.233,0.999
72.263,1.004
72.293,0.994
72.323,0.992
72.353,0.999
72.383,0.994
72.413,0.995
72.443,0.996
72.473,0.995
72.503,0.996
72.533,0.996
72.563,0.992
72.593,1.002
72.623,0.995
72.653,0.992
72.683,0.995
72.713,0.993
72.743,0.990
72.773,0.992
72.803,0.993
72.833,0.999
72.863,0.996
72.893,0.996
72.923,0.999
72.953,0.994
72.983,0.997
73.013,1.000
73.043,1.002
73.073,0.994
73.103,0.984
73.133,0.989
73.163,0.999
73.193,1.000
73.223,0.997
73.253,0.994
73.283,0.992
73.313,1.003
73.343,1.001
73.373,0.991
73.403,0.992
73.433,0.996
73.463,1.004
73.493,1.001
73.523,0.993
73.553,0.996
73.583,0.997
73.613,0.996
73.643,0.998
73.673,0.999
73.703,0.988
73.733,0.996
73.763,1.003
73.793,1.002
73.823,1.013
73.853,1.019
73.883,1.073
73.913,1.073
73.943,1.045
73.973,0.969
74.003,0.934
74.033,0.940
74.063,0.959
74.093,0.969
74.123,0.991
74.153,1.008
74.183,0.983
74.213,0.996
74.243,1.003
74.273,0.977
74.303,0.993
74.333,0.984
74.363,0.978
74.393,0.989
74.423,0.982
74.453,0.985
74.483,0.961
74.513,0.970
74.543,0.993
74.573,0.975
74.603,0.987
74.633,0.987
74.663,0.953
74.693,0.970
74.723,0.980
74.753,0.994
74.783,0.984
74.813,0.987
74.843,0.994
74.873,0.971
74.903,0.973
74.933,0.987
74.963,0.986
74.993,0.990
75.023,0.956
75.053,0.975
75.083,0.987
75.113,0.996
75.143,0.975
75.173,0.978
75.203,0.974
75.233,0.975
75.263,0.985
75.293,0.983
75.323,0.981
75.353,0.978
75.383,0.982
75.413,0.985
75.443,0.971
75.473,0.946
75.503,0.939
75.533,1.036
75.563,1.024
75.593,1.009
75.623,0.988
75.653,0.965
75.683,0.966
75.713,0.982
75.743,1.023
75.773,0.959
75.803,0.929
75.833,0.994
75.863,1.013
75.893,1.006
75.923,0.996
75.953,0.968
75.983,1.039
76.013,0.997
76.043,0.990
76.073,0.995
76.103,0.988
76.133,0.984
76.163,0.993
76.193,0.994
76.223,0.992
76.253,1.155
76.283,1.001
76.313,0.945
76.343,1.034
76.373,1.006
76.403,0.989
76.433,0.969
76.463,0.989
76.493,0.976
76.523,0.992
76.553,0.997
76.583,1.012
76.613,0.992
76.643,0.974
76.673,0.967
76.703,0.999
76.733,0.965
76.763,0.990
76.793,0.985
76.823,0.975
76.853,0.993
76.883,0.989
76.913,0.996
76.943,0.980
76.973,0.988
77.003,0.992
77.033,0.955
77.063,0.983
77.093,0.922
77.123,0.979
77.153,0.985
77.183,1.016
77.213,1.014
77.243,0.971
77.273,0.952
77.303,0.975
77.333,1.066
77.363,0.956
77.393,0.998
77.423,1.016
77.453,0.930
77.483,0.970
77.513,1.002
77.543,1.013
77.573,0.980
77.603,1.256
77.633,0.910
77.663,0.961
77.693,0.975
77.723,1.000
77.753,0.999
77.783,0.999
77.813,0.994
77.843,0.985
77.873,0.931
77.903,0.945
77.933,0.921
77.963,1.023
77.993,1.005
78.023,1.004
78.053,1.034
78.083,1.037
78.113,0.996
78.143,1.008
78.173,1.022
78.203,1.020
78.233,1.000
78.263,1.025
78.293,0.955
78.323,1.005
78.353,0.990
78.383,0.936
78.413,1.006
78.443,0.983
78.473,0.997
78.503,0.938
78.533,0.972
78.563,0.939
78.593,0.880
78.623,1.021
78.653,1.162
78.683,1.034
78.713,1.000
78.743,1.033
78.773,0.980
78.803,0.986
78.833,1.003
78.863,0.919
78.893,1.624
78.923,0.891
78.953,0.975
78.983,0.989
79.013,0.986
79.043,0.978
79.073,0.988
79.103,1.038
79.133,0.947
79.163,0.975
79.193,0.991
79.223,0.988
79.253,0.996
79.283,1.014
79.313,1.252
79.343,1.034
79.373,1.015
79.403,0.985
79.433,1.083
79.463,1.004
79.493,1.001
79.523,0.993
79.553,0.988
79.583,0.988
79.613,1.015
79.643,1.014
79.673,0.994
79.703,1.000
79.733,1.040
79.763,1.004
79.793,0.976
79.823,0.983
79.853,0.992
79.883,1.000
79.913,0.998
79.943,0.991
79.973,0.985
80.003,0.992
80.033,0.994
80.063,0.990
80.093,1.012
80.123,0.889
80.153,0.982
80.183,1.008
80.213,0.995
80.243,0.990
80.273,0.998
80.303,1.000
80.333,0.989
80.363,0.980
80.393,0.997
80.423,0.987
80.453,0.986
80.483,1.026
80.513,1.000
80.543,1.015
80.573,1.007
80.603,0.971
80.633,0.977
80.663,1.002
80.693,0.988
80.723,0.980
80.753,0.993
80.783,0.984
80.813,0.997
80.843,0.995
80.873,1.018
80.903,0.989
80.933,0.985
80.963,0.992
80.993,0.997
81.023,0.984
81.053,0.985
81.083,0.989
81.113,0.997
81.143,1.006
81.173,1.007
81.203,1.005
81.233,1.010
81.263,1.009
81.293,1.002
81.323,0.991
81.353,1.003
81.383,0.999
81.413,1.004
81.443,0.991
81.473,1.000
81.503,0.997
81.533,0.997
81.563,0.997
81.593,1.001
81.623,1.000
81.653,0.994
81.683,0.992
81.713,0.994
81.743,0.999
81.773,1.006
81.803,1.003
81.833,0.991
81.863,0.989
81.893,0.993
81.923,0.998
81.953,0.993
81.983,0.994
82.013,0.994
82.043,0.997
82.073,1.000
82.103,0.999
82.133,0.995
82.163,0.995
82.193,0.994
82.223,0.998
82.253,0.991
82.283,0.997
82.313,1.005
82.343,0.988
82.373,0.998
82.403,0.998
82.433,0.993
82.463,0.999
82.493,1.001
82.523,0.995
82.553,0.997
82.583,0.993
82.613,1.000
82.643,0.997
82.673,0.986
82.703,0.992
82.733,1.000
82.763,1.001
82.793,0.997
82.823,0.997
82.853,0.997
82.883,0.992
82.913,0.997
82.943,0.998
82.973,0.999
83.003,0.994
83.033,0.995
83.063,0.999
83.093,0.994
83.123,1.001
83.153,0.996
83.183,1.000
83.213,0.996
83.243,0.992
83.273,0.998
83.303,1.000
83.333,1.002
83.363,0.994
83.393,0.987
83.423,0.992
83.453,1.008
83.483,0.996
83.513,0.995
83.543,0.993
83.573,0.991
83.603,0.991
83.633,0.984
83.663,0.990
83.693,0.991
83.723,0.983
83.753,0.975
83.783,0.995
83.813,1.033
83.843,1.016
83.873,0.964
83.903,0.966
83.933,0.979
83.963,1.003
83.993,0.984
84.023,0.997
84.053,1.003
84.083,0.997
84.113,0.988
84.143,0.998
84.173,0.998
84.203,0.996
84.233,0.990
84.263,1.004
84.293,0.988
84.323,0.962
84.353,0.975
84.383,0.992
84.413,0.963
84.443,0.987
84.473,0.984
84.503,0.995
84.533,0.988
84.563,0.979
84.593,0.997
84.623,0.999
84.653,0.991
84.683,0.958
84.713,0.971
84.743,0.973
84.773,1.021
84.803,1.000
84.833,0.997
84.863,0.985
84.893,1.000
84.923,0.988
84.953,0.997
84.983,0.985
85.013,0.980
85.043,0.983
85.073,0.979
85.103,0.983
85.133,0.982
85.163,0.997
85.193,0.997
85.223,0.966
85.253,0.975
85.283,0.998
85.313,0.995
85.343,0.997
85.373,0.989
85.403,0.983
85.433,0.978
85.463,0.973
85.493,0.981
85.523,0.986
85.553,0.992
85.583,0.983
85.613,0.983
85.643,0.984
85.673,0.988
85.703,0.988
85.733,0.976
85.763,0.985
85.793,0.984
85.823,0.990
85.853,0.999
85.883,0.982
85.913,0.979
85.943,0.986
85.973,0.970
86.003,0.982
86.033,0.993
86.063,0.993
86.093,0.990
86.123,1.001
86.153,0.950
86.183,0.971
86.213,0.997
86.243,0.986
86.273,1.000
86.303,1.021
86.333,0.997
86.363,0.977
86.393,0.975
86.423,0.953
86.453,0.989
86.483,1.002
86.513,1.012
86.543,0.983
86.573,1.002
86.603,0.989
86.633,0.981
86.663,0.989
86.693,1.007
86.723,1.004
86.753,0.996
86.783,0.999
86.813,0.968
86.843,0.961
86.873,0.977
86.903,0.972
86.933,0.985
86.963,0.973
86.993,0.968
87.023,1.011
87.053,1.014
87.083,0.991
87.113,0.976
87.143,1.019
87.173,1.041
87.203,1.011
87.233,0.985
87.263,0.960
87.293,0.975
87.323,0.943
87.353,0.953
87.383,0.969
87.413,0.985
87.443,0.981
87.473,1.009
87.503,1.016
87.533,1.013
87.563,0.991
87.593,1.000
87.623,1.014
87.653,0.999
87.683,0.967
87.713,0.987
87.743,0.966
87.773,0.971
87.803,1.026
87.833,1.015
87.863,0.988
87.893,0.990
87.923,1.007
87.953,1.002
87.983,0.984
88.013,1.008
88.043,0.994
88.073,0.982
88.103,0.957
88.133,1.000
88.163,1.016
88.193,0.967
88.223,0.997
88.253,0.998
88.283,0.980
88.313,0.990
88.343,0.989
88.373,0.984
88.403,0.992
88.433,1.003
88.463,1.011
88.493,0.994
88.523,1.016
88.553,1.002
88.583,0.944
88.613,0.966
88.643,1.009
88.673,0.983
88.703,0.973
88.733,0.968
88.763,0.983
88.793,1.009
88.823,0.979
88.853,0.977
88.883,0.988
88.913,0.968
88.943,0.991
88.973,1.003
89.003,1.021
89.033,1.042
89.063,1.030
89.093,1.016
89.123,0.990
89.153,0.979
89.183,0.930
89.213,0.869
89.243,0.945
89.273,0.993
89.303,0.976
89.333,1.015
89.363,0.994
89.393,1.018
89.423,0.979
89.453,0.958
89.483,1.028
89.513,1.072
89.543,0.953
89.573,0.857
89.603,0.875
89.633,0.929
89.663,0.888
89.693,0.937
89.723,1.070
89.753,1.140
89.783,1.109
89.813,1.079
89.843,1.074
89.873,1.088
89.903,1.062
89.933,1.064
89.963,1.076
89.993,1.048
90.023,0.998
90.053,0.976
90.083,0.951
90.113,0.949
90.143,0.962
90.173,0.952
90.203,0.979
90.233,0.992
90.263,0.997
90.293,1.023
90.323,1.035
90.353,1.028
90.383,1.002
90.413,0.985
90.443,0.982
90.473,0.979
90.503,0.989
90.533,0.983
90.563,0.979
90.593,1.000
90.623,1.012
90.653,1.015
90.683,0.985
90.713,0.984
90.743,0.990
90.773,0.989
90.803,0.973
90.833,0.987
90.863,0.991
90.893,0.975
90.923,0.987
90.953,0.993
90.983,0.983
91.013,0.975
91.043,0.980
91.073,0.996
91.103,1.007
91.133,1.001
91.163,1.004
91.193,0.994
91.223,0.992
91.253,0.991
91.283,0.985
91.313,0.990
91.343,0.995
91.373,0.992
91.403,0.987
91.433,0.998
91.463,0.992
91.493,0.987
91.523,1.001
91.553,0.984
91.583,0.978
91.613,0.976
91.643,0.983
91.673,0.996
91.703,0.990
91.733,0.987
91.763,0.986
91.793,0.984
91.823,0.999
91.853,0.999
91.883,0.994
91.913,0.992
91.943,0.995
91.973,0.991
92.003,0.998
92.033,1.002
92.063,0.999
92.093,0.993
92.123,0.993
92.153,1.006
92.183,1.004
92.213,0.993
92.243,1.003
92.273,1.000
92.303,0.991
92.333,0.989
92.363,0.999
92.393,1.000
92.423,0.991
92.453,0.987
92.483,0.986
92.513,0.995
92.543,0.982
92.573,0.989
92.603,1.005
92.633,1.000
92.663,0.989
92.693,1.001
92.723,0.996
92.753,0.996
92.783,0.994
92.813,1.010
92.843,0.999
92.873,0.990
92.903,0.989
92.933,0.991
92.963,0.985
92.993,0.984
93.023,0.999
93.053,1.003
93.083,0.998
93.113,0.988
93.143,0.996
93.173,0.996
93.203,0.993
93.233,0.995
93.263,0.993
93.293,0.993
93.323,0.995
93.353,0.995
93.383,0.995
93.413,0.995
93.443,0.997
93.473,0.993
93.503,0.997
93.533,0.994
93.563,0.996
93.593,1.000
93.623,1.001
93.653,0.999
93.683,0.989
93.713,0.995
93.743,1.004
93.773,0.993
93.803,0.986
93.833,1.001
93.863,1.002
93.893,0.992
93.923,0.988
93.953,1.000
93.983,0.998
94.013,0.997
94.043,0.999
94.073,0.993
94.103,0.988
94.133,0.995
94.163,1.000
94.193,0.992
94.223,0.999
94.253,0.999
94.283,0.996
94.313,0.996
94.343,1.003
94.373,0.987
94.403,0.995
94.433,0.993
94.463,1.000
94.493,1.003
94.523,1.004
94.553,0.985
94.583,0.996
94.613,1.002
94.643,0.997
94.673,0.992
94.703,1.000
94.733,0.998
94.763,0.979
94.793,0.985
94.823,1.001
94.853,1.005
94.883,0.997
94.913,1.012
94.943,1.016
94.973,0.997
95.003,0.981
95.033,0.957
95.063,0.972
95.093,0.980
95.123,0.994
95.153,0.999
95.183,0.977
95.213,0.999
95.243,0.992
95.273,0.994
95.303,0.984
95.333,0.983
95.363,0.985
95.393,0.999
95.423,0.989
95.453,0.981
95.483,0.982
95.513,0.985
95.543,1.007
95.573,0.999
95.603,0.975
95.633,0.980
95.663,0.993
95.693,0.979
95.723,0.993
95.753,0.988
95.783,0.979
95.813,0.943
95.843,0.875
95.873,0.894
95.903,1.053
95.933,1.113
95.963,1.170
95.993,1.157
96.023,1.064
96.053,0.996
96.083,0.853
96.113,0.838
96.143,0.926
96.173,0.957
96.203,1.014
96.233,1.052
96.263,1.119
96.293,1.047
96.323,0.948
96.353,0.944
96.383,0.968
96.413,1.008
96.443,1.045
96.473,1.036
96.503,0.998
96.533,0.970
96.563,0.975
96.593,0.928
96.623,0.952
96.653,0.951
96.683,0.946
96.713,0.959
96.743,1.041
96.773,1.104
96.803,1.087
96.833,1.008
96.863,0.960
96.893,0.972
96.923,0.972
96.953,0.968
96.983,1.013
97.013,1.031
97.043,1.036
97.073,1.012
97.103,0.998
97.133,0.988
97.163,0.970
97.193,0.992
97.223,1.013
97.253,1.013
97.283,1.011
97.313,1.020
97.343,1.003
97.373,1.006
97.403,1.005
97.433,1.006
97.463,0.985
97.493,0.995
97.523,0.998
97.553,0.997
97.583,1.004
97.613,0.999
97.643,1.001
97.673,1.001
97.703,1.007
97.733,1.005
97.763,1.003
97.793,1.005
97.823,0.993
97.853,0.994
97.883,0.995
97.913,0.993
97.943,0.999
97.973,1.007
98.003,0.994
98.033,0.992
98.063,1.000
98.093,1.005
98.123,0.993
98.153,1.000
98.183,0.998
98.213,0.991
98.243,0.992
98.273,1.003
98.303,1.003
98.333,1.006
98.363,1.002
98.393,1.007
98.423,1.006
98.453,1.005
98.483,1.000
98.513,0.990
98.543,0.994
98.573,1.005
98.603,0.991
98.633,0.976
98.663,0.993
98.693,1.009
98.723,1.012
98.753,0.994
98.783,0.985
98.813,0.992
98.843,0.993
98.873,0.996
98.903,1.000
98.933,0.999
98.963,0.998
98.993,0.996
99.023,0.986
99.053,0.989
99.083,0.994
99.113,0.982
99.143,1.000
99.173,1.009
99.203,1.015
99.233,1.000
99.263,0.990
99.293,0.994
99.323,0.985
99.353,1.004
99.383,1.002
99.413,1.000
99.443,1.003
99.473,1.009
99.503,0.997
99.533,0.987
99.563,0.993
99.593,0.996
99.623,0.999
99.653,1.002
99.683,1.000
99.713,0.998
99.743,0.996
99.773,1.001
99.803,0.999
99.833,0.992
99.863,1.000
99.893,0.996
99.923,0.996
99.953,0.999
99.983,0.997
100.013,0.994
100.043,0.996
100.073,1.002
100.103,0.998
100.133,0.998
100.163,0.996
100.193,1.002
100.223,1.000
100.253,0.992
100.283,0.990
100.313,0.998
100.343,1.000
100.373,1.000
100.403,1.002
100.433,1.001
100.463,0.992
100.493,0.993
100.523,0.994
100.553,0.997
100.583,1.001
100.613,1.004
100.643,1.002
100.673,0.999
100.703,1.000
100.733,0.999
100.763,0.994
100.793,0.997
100.823,0.999
100.853,0.992
100.883,0.998
100.913,0.997
100.943,0.990
100.973,1.004
101.003,0.992
101.033,0.995
101.063,0.998
101.093,0.998
101.123,0.994
101.153,1.005
101.183,1.005
101.213,0.990
101.243,1.000
101.273,1.002
101.303,0.995
101.333,1.001
101.363,1.000
101.393,0.996
101.423,0.998
101.453,0.997
101.483,0.994
101.513,0.997
101.543,0.998
101.573,0.999
101.603,0.997
101.633,0.995
101.663,0.998
101.693,0.997
101.723,0.999
101.753,0.999
101.783,0.999
101.813,0.997
101.843,1.000
101.873,0.997
101.903,0.997
101.933,0.997
101.963,0.996
101.993,0.999
102.023,1.005
102.053,0.999
102.083,0.991
102.113,1.000
102.143,0.998
102.173,0.997
102.203,0.996
102.233,0.997
102.263,0.997
102.293,0.995
102.323,1.003
102.353,1.000
102.383,0.996
102.413,0.995
102.443,1.003
102.473,1.002
102.503,1.001
102.533,1.001
102.563,0.998
102.593,0.996
102.623,1.000
102.653,0.998
102.683,0.993
102.713,0.998
102.743,1.003
102.773,0.997
102.803,0.994
102.833,0.999
102.863,0.995
102.893,0.995
102.923,0.999
102.953,1.002
102.983,1.000
103.013,0.995
103.043,0.994
103.073,1.000
103.103,1.000
103.133,0.999
103.163,0.998
103.193,0.999
103.223,0.995
103.253,0.997
103.283,0.995
103.313,0.999
103.343,1.001
103.373,1.000
103.403,1.000
103.433,0.998
103.463,0.995
103.493,0.999
103.523,1.002
103.553,0.999
103.583,0.999
103.613,0.999
103.643,1.000
103.673,0.998
103.703,0.992
103.733,1.000
103.763,0.997
103.793,0.998
103.823,1.004
103.853,0.998
103.883,0.996
103.913,0.996
103.943,0.999
103.973,1.003
104.003,1.000
104.033,1.000
104.063,0.996
104.093,0.996
104.123,0.998
104.153,1.004
104.183,1.001
104.213,0.999
104.243,0.998
104.273,1.000
104.303,1.000
104.333,0.998
104.363,0.997
104.393,0.999
104.423,0.999
104.453,1.002
104.483,0.999
104.513,0.989
104.543,1.002
104.573,1.005
104.603,0.997
104.633,0.994
104.663,0.999
104.693,0.997
104.723,1.000
104.753,1.000
104.783,1.002
104.813,0.998
104.843,0.998
104.873,1.001
104.903,0.998
104.933,0.999
104.963,1.000
104.993,0.998
105.023,1.002
105.053,0.995
105.083,0.997
105.113,0.994
105.143,1.002
105.173,0.999
105.203,1.003
105.233,1.003
105.263,1.000
105.293,0.997
105.323,0.999
105.353,1.005
105.383,1.000
105.413,0.999
105.443,0.998
105.473,1.002
105.503,1.004
105.533,0.996
105.563,0.998
105.593,0.999
105.623,0.999
105.653,1.000
105.683,1.003
105.713,0.995
105.743,0.996
105.773,1.000
105.803,0.997
105.833,0.998
105.863,1.001
105.893,1.001
105.923,1.001
105.953,0.997
105.983,0.999
106.013,1.002
106.043,0.995
106.073,1.002
106.103,0.997
106.133,0.997
106.163,1.001
106.193,0.998
106.223,0.998
106.253,1.000
106.283,1.001
106.313,0.994
106.343,1.000
106.373,0.997
106.403,1.003
106.433,0.999
106.463,0.992
106.493,0.996
106.523,1.000
106.553,0.999
106.583,1.002
106.613,0.999
106.643,0.992
106.673,0.998
106.703,1.000
106.733,1.002
106.763,1.000
