df_hash,22ZHK4.PQKCV4
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.1AT4
person_label,v132
date_time_start,2026-04-07_18-21-14.430000_+03
date_time_start_unix,1775568074.43
date_time_end,2026-04-07_18-29-30.496000_+03
length_difference_noticed,no

time,acc_mag
55.721,0.965
55.751,0.958
55.781,0.944
55.811,0.920
55.841,0.982
55.871,0.986
55.901,1.018
55.931,0.996
55.961,0.959
55.991,0.920
56.021,0.942
56.051,0.967
56.081,0.957
56.111,0.927
56.141,0.940
56.171,0.952
56.201,0.974
56.231,0.959
56.261,0.981
56.291,0.993
56.321,0.981
56.351,0.982
56.381,0.962
56.411,0.954
56.441,0.947
56.471,0.951
56.501,0.950
56.531,0.951
56.561,0.913
56.591,0.963
56.621,0.990
56.651,0.970
56.681,0.953
56.711,0.961
56.741,0.961
56.771,0.954
56.801,0.966
56.831,0.968
56.861,0.926
56.891,0.966
56.921,0.941
56.951,0.954
56.981,0.963
57.011,0.954
57.041,0.963
57.071,0.960
57.101,0.994
57.131,0.990
57.161,0.973
57.191,0.911
57.221,0.928
57.251,0.961
57.281,0.967
57.311,0.956
57.341,0.952
57.371,0.965
57.401,0.970
57.431,0.958
57.461,0.971
57.491,0.946
57.521,0.977
57.551,0.973
57.581,0.960
57.611,0.964
57.641,0.944
57.671,0.958
57.701,0.952
57.731,0.929
57.761,0.908
57.791,0.981
57.821,0.961
57.851,0.968
57.881,0.953
57.911,0.953
57.941,0.957
57.971,0.935
58.001,0.939
58.031,0.944
58.061,0.955
58.091,0.947
58.121,0.966
58.151,0.968
58.181,0.953
58.211,0.941
58.241,0.953
58.271,0.934
58.301,0.962
58.331,0.958
58.361,0.958
58.391,0.977
58.421,0.974
58.451,0.984
58.481,0.948
58.511,0.902
58.541,0.928
58.571,0.954
58.601,0.945
58.631,0.954
58.661,0.961
58.691,0.956
58.721,0.935
58.751,0.950
58.781,0.946
58.811,0.950
58.841,0.968
58.871,0.989
58.901,0.964
58.931,0.951
58.961,0.970
58.991,0.973
59.021,0.944
59.051,0.938
59.081,0.949
59.111,0.953
59.141,0.947
59.171,0.955
59.201,0.952
59.231,0.949
59.261,0.959
59.291,0.948
59.321,0.963
59.351,0.956
59.381,0.960
59.411,0.983
59.441,0.954
59.471,0.975
59.501,0.979
59.531,0.965
59.561,0.912
59.591,0.949
59.621,0.959
59.651,0.967
59.681,0.972
59.711,0.955
59.741,0.949
59.771,0.948
59.801,0.935
59.831,0.962
59.861,0.956
59.891,0.956
59.921,0.955
59.951,0.972
59.981,0.951
60.011,0.959
60.041,0.969
60.071,0.942
60.101,0.992
60.131,0.965
60.161,0.943
60.191,0.980
60.221,0.915
60.251,0.943
60.281,0.967
60.311,0.961
60.341,0.955
60.371,0.958
60.401,0.955
60.431,0.940
60.461,0.969
60.491,0.959
60.521,0.945
60.551,0.943
60.581,0.949
60.611,0.986
60.641,0.957
60.671,0.946
60.701,0.957
60.731,0.956
60.761,0.967
60.791,0.950
60.821,0.970
60.851,0.977
60.881,0.956
60.911,0.939
60.941,0.937
60.971,0.931
61.001,0.950
61.031,0.953
61.061,0.951
61.091,0.967
61.121,0.948
61.151,0.972
61.181,0.971
61.211,0.944
61.241,0.958
61.271,0.960
61.301,0.957
61.331,0.959
61.361,0.954
61.391,0.970
61.421,0.956
61.451,0.942
61.481,0.904
61.511,0.910
61.541,0.941
61.571,0.947
61.601,0.970
61.631,0.975
61.661,0.973
61.691,0.976
61.721,0.981
61.751,0.951
61.781,0.963
61.811,0.972
61.841,0.970
61.871,0.967
61.901,0.958
61.931,0.958
61.961,0.954
61.991,0.988
62.021,0.967
62.051,0.965
62.081,0.968
62.111,0.965
62.141,0.960
62.171,0.961
62.201,0.963
62.231,0.951
62.261,0.975
62.291,0.997
62.321,0.975
62.351,0.968
62.381,0.962
62.411,0.992
62.441,0.914
62.471,0.936
62.501,0.952
62.531,0.954
62.561,0.960
62.591,0.961
62.621,0.958
62.651,0.963
62.681,0.969
62.711,0.962
62.741,0.971
62.771,0.976
62.801,0.952
62.831,0.956
62.861,0.954
62.891,0.949
62.921,0.958
62.951,0.985
62.981,0.996
63.011,0.994
63.041,0.957
63.071,0.974
63.101,0.989
63.131,0.924
63.161,0.909
63.191,0.924
63.221,0.943
63.251,0.952
63.281,0.966
63.311,0.973
63.341,0.962
63.371,0.975
63.401,0.961
63.431,0.977
63.461,0.940
63.491,0.961
63.521,0.956
63.551,0.965
63.581,0.943
63.611,0.959
63.641,0.961
63.671,0.964
63.701,0.965
63.731,0.967
63.761,0.966
63.791,0.963
63.821,0.981
63.851,0.957
63.881,0.917
63.911,0.949
63.941,0.934
63.971,0.979
64.001,0.973
64.031,0.962
64.061,0.962
64.091,0.959
64.121,0.949
64.151,0.954
64.181,0.943
64.211,0.956
64.241,0.962
64.271,0.970
64.301,0.973
64.331,0.971
64.361,0.976
64.391,0.960
64.421,0.942
64.451,0.966
64.481,0.989
64.511,0.964
64.541,0.959
64.571,0.971
64.601,0.935
64.631,0.952
64.661,0.956
64.691,0.959
64.721,0.954
64.751,0.955
64.781,0.947
64.811,0.956
64.841,0.954
64.871,0.963
64.901,0.964
64.931,0.960
64.961,0.954
64.991,0.960
65.021,0.968
65.051,0.963
65.081,0.957
65.111,0.987
65.141,0.977
65.171,0.951
65.201,0.975
65.231,0.951
65.261,0.959
65.291,0.965
65.321,0.959
65.351,0.970
65.381,0.964
65.411,0.982
65.441,0.971
65.471,0.934
65.501,0.976
65.531,0.965
65.561,0.937
65.591,0.952
65.621,0.938
65.651,0.965
65.681,0.956
65.711,0.953
65.741,0.986
65.771,0.969
65.801,0.954
65.831,0.958
65.861,0.938
65.891,0.953
65.921,0.952
65.951,0.970
65.981,0.953
66.011,0.965
66.041,0.968
66.071,0.962
66.101,0.959
66.131,0.965
66.161,0.975
66.191,0.968
66.221,0.961
66.251,0.963
66.281,0.959
66.311,0.958
66.341,0.960
66.371,0.965
66.401,0.968
66.431,0.965
66.461,0.967
66.491,0.964
66.521,0.959
66.551,0.973
66.581,0.975
66.611,0.963
66.641,0.962
66.671,0.957
66.701,0.961
66.731,0.951
66.761,0.958
66.791,0.970
66.821,0.967
66.851,0.963
66.881,0.955
66.911,0.965
66.941,0.965
66.971,0.961
67.001,0.958
67.031,0.957
67.061,0.977
67.091,0.963
67.121,0.961
67.151,0.957
67.181,0.962
67.211,0.962
67.241,0.961
67.271,0.966
67.301,0.969
67.331,0.978
67.361,0.963
67.391,0.967
67.421,0.953
67.451,0.958
67.481,0.967
67.511,0.950
67.541,0.963
67.571,0.947
67.601,0.964
67.631,0.964
67.661,0.960
67.691,0.959
67.721,0.955
67.751,0.963
67.781,0.963
67.811,0.959
67.841,0.962
67.871,0.952
67.901,0.961
67.931,0.961
67.961,0.963
67.991,0.958
68.021,0.949
68.051,0.972
68.081,0.971
68.111,0.970
68.141,0.971
68.171,0.954
68.201,0.952
68.231,0.953
68.261,0.961
68.291,0.958
68.321,0.959
68.351,0.964
68.381,0.966
68.411,0.963
68.441,0.961
68.471,0.963
68.501,0.972
68.531,0.950
68.561,0.967
68.591,0.955
68.621,0.972
68.651,0.958
68.681,0.958
68.711,0.957
68.741,0.959
68.771,0.956
68.801,0.966
68.831,0.972
68.861,0.976
68.891,0.963
68.921,0.963
68.951,0.978
68.981,0.960
69.011,0.963
69.041,0.970
69.071,0.943
69.101,0.971
69.131,0.962
69.161,0.963
69.191,0.963
69.221,0.956
69.251,0.960
69.281,0.952
69.311,0.954
69.341,0.967
69.371,0.963
69.401,0.963
69.431,0.951
69.461,0.969
69.491,0.952
69.521,0.964
69.551,0.960
69.581,0.966
69.611,0.961
69.641,0.974
69.671,0.971
69.701,0.965
69.731,0.958
69.761,0.957
69.791,0.970
69.821,0.964
69.851,0.958
69.881,0.972
69.911,0.963
69.941,0.955
69.971,0.959
70.001,0.955
70.031,0.954
70.061,0.959
70.091,0.965
70.121,0.963
70.151,0.953
70.181,0.967
70.211,0.961
70.241,0.966
70.271,0.963
70.301,0.957
70.331,0.953
70.361,0.953
70.391,0.957
70.421,0.972
70.451,0.969
70.481,0.970
70.511,0.965
70.541,0.950
70.571,0.961
70.601,0.981
70.631,0.965
70.661,0.973
70.691,0.957
70.721,0.945
70.751,0.961
70.781,0.959
70.811,0.961
70.841,0.958
70.871,0.958
70.901,0.952
70.931,0.956
70.961,0.955
70.991,0.955
71.021,0.964
71.051,0.975
71.081,0.965
71.111,0.966
71.141,0.960
71.171,0.992
71.201,0.963
71.231,0.960
71.261,0.982
71.291,0.926
71.321,0.940
71.351,0.955
71.381,0.969
71.411,0.964
71.441,0.963
71.471,0.958
71.501,0.943
71.531,0.966
71.561,0.946
71.591,0.970
71.621,0.966
71.651,0.971
71.681,0.968
71.711,0.969
71.741,0.973
71.771,0.976
71.801,0.972
71.831,0.979
71.861,0.919
71.891,0.963
71.921,0.962
71.951,0.956
71.981,0.959
72.011,0.959
72.041,0.948
72.071,0.970
72.101,0.964
72.131,0.966
72.161,0.961
72.191,0.975
72.221,0.966
72.251,0.955
72.281,0.985
72.311,0.963
72.341,0.994
72.371,0.961
72.401,0.930
72.431,0.942
72.461,0.954
72.491,0.956
72.521,0.961
72.551,0.969
72.581,0.956
72.611,0.937
72.641,0.972
72.671,0.964
72.701,0.961
72.731,0.957
72.761,0.965
72.791,0.961
72.821,0.966
72.851,0.977
72.881,0.992
72.911,0.954
72.941,0.984
72.971,0.901
73.001,0.954
73.031,0.963
73.061,0.959
73.091,0.958
73.121,0.961
73.151,0.958
73.181,0.938
73.211,0.954
73.241,0.960
73.271,0.959
73.301,0.974
73.331,0.963
73.361,0.982
73.391,0.966
73.421,0.992
73.451,0.951
73.481,0.972
73.511,0.910
73.541,0.957
73.571,0.963
73.601,0.966
73.631,0.961
73.661,0.960
73.691,0.959
73.721,0.952
73.751,0.962
73.781,0.964
73.811,0.966
73.841,0.964
73.871,0.964
73.901,0.968
73.931,0.958
73.961,0.972
73.991,0.979
74.021,0.972
74.051,1.000
74.081,0.924
74.111,0.954
74.141,0.958
74.171,0.958
74.201,0.959
74.231,0.960
74.261,0.964
74.291,0.957
74.321,0.969
74.351,0.963
74.381,0.956
74.411,0.950
74.441,0.965
74.471,0.974
74.501,0.974
74.531,0.949
74.561,0.977
74.591,0.983
74.621,0.975
74.651,1.002
74.681,0.906
74.711,0.961
74.741,0.950
74.771,0.959
74.801,0.972
74.831,0.966
74.861,0.962
74.891,0.950
74.921,0.947
74.951,0.939
74.981,0.981
75.011,0.969
75.041,0.964
75.071,0.960
75.101,0.976
75.131,0.969
75.161,0.962
75.191,0.957
75.221,0.985
75.251,0.966
75.281,0.963
75.311,0.961
75.341,0.929
75.371,0.952
75.401,0.970
75.431,0.963
75.461,0.968
75.491,0.952
75.521,0.959
75.551,0.941
75.581,0.952
75.611,0.952
75.641,0.979
75.671,0.960
75.701,0.963
75.731,0.953
75.761,0.993
75.791,0.961
75.821,0.935
75.851,0.989
75.881,0.930
75.911,0.952
75.941,0.960
75.971,0.962
76.001,0.965
76.031,0.966
76.061,0.968
76.091,0.963
76.121,0.946
76.151,0.951
76.181,0.976
76.211,0.961
76.241,0.956
76.271,0.958
76.301,0.971
76.331,0.965
76.361,0.952
76.391,0.974
76.421,0.946
76.451,0.998
76.481,0.979
76.511,0.968
76.541,0.920
76.571,0.945
76.601,0.961
76.631,0.968
76.661,0.958
76.691,0.965
76.721,0.969
76.751,0.963
76.781,0.946
76.811,0.967
76.841,0.945
76.871,0.960
76.901,0.946
76.931,0.977
76.961,0.976
76.991,0.975
77.021,0.962
77.051,0.956
77.081,0.962
77.111,0.957
77.141,0.973
77.171,0.989
77.201,0.948
77.231,0.977
77.261,0.970
77.291,0.938
77.321,0.944
77.351,0.959
77.381,0.958
77.411,0.952
77.441,0.963
77.471,0.969
77.501,0.956
77.531,0.946
77.561,0.966
77.591,0.942
77.621,0.945
77.651,0.961
77.681,0.963
77.711,0.961
77.741,0.968
77.771,0.971
77.801,0.967
77.831,0.965
77.861,0.987
77.891,0.960
77.921,0.973
77.951,0.959
77.981,0.978
78.011,0.933
78.041,0.952
78.071,0.952
78.101,0.954
78.131,0.956
78.161,0.961
78.191,0.965
78.221,0.974
78.251,0.950
78.281,0.965
78.311,0.965
78.341,0.962
78.371,0.968
78.401,0.967
78.431,0.963
78.461,0.962
78.491,0.956
78.521,0.957
78.551,0.987
78.581,0.984
78.611,0.973
78.641,0.990
78.671,0.915
78.701,0.953
78.731,0.961
78.761,0.966
78.791,0.950
78.821,0.974
78.851,0.968
78.881,0.964
78.911,0.943
78.941,0.960
78.971,0.957
79.001,0.957
79.031,0.956
79.061,0.969
79.091,0.978
79.121,0.961
79.151,0.980
79.181,0.965
79.211,0.965
79.241,0.980
79.271,0.917
79.301,0.959
79.331,0.944
79.361,0.973
79.391,0.978
79.421,0.958
79.451,0.960
79.481,0.954
79.511,0.960
79.541,0.955
79.571,0.972
79.601,0.953
79.631,0.966
79.661,0.973
79.691,0.963
79.721,0.964
79.751,0.966
79.781,0.959
79.811,0.972
79.841,0.977
79.871,0.966
79.901,0.959
79.931,0.994
79.961,0.917
79.991,0.958
80.021,0.959
80.051,0.958
80.081,0.955
80.111,0.958
80.141,0.969
80.171,0.945
80.201,0.981
80.231,0.970
80.261,0.956
80.291,0.958
80.321,0.975
80.351,0.975
80.381,0.952
80.411,0.981
80.441,0.984
80.471,0.958
80.501,0.973
80.531,0.930
80.561,0.954
80.591,0.954
80.621,0.962
80.651,0.959
80.681,0.971
80.711,0.972
80.741,0.959
80.771,0.935
80.801,0.974
80.831,0.958
80.861,0.951
80.891,0.960
80.921,0.981
80.951,0.965
80.981,0.956
81.011,0.967
81.041,0.967
81.071,0.976
81.101,0.961
81.131,0.974
81.161,0.961
81.191,0.967
81.221,0.941
81.251,0.955
81.281,0.965
81.311,0.967
81.341,0.966
81.371,0.963
81.401,0.958
81.431,0.947
81.461,0.980
81.491,0.965
81.521,0.961
81.551,0.947
81.581,0.971
81.611,0.973
81.641,0.966
81.671,0.967
81.701,0.958
81.731,0.972
81.761,0.966
81.791,0.967
81.821,0.965
81.851,0.950
81.881,0.943
81.911,0.947
81.941,0.950
81.971,0.958
82.001,0.956
82.031,0.972
82.061,0.974
82.091,0.959
82.121,0.953
82.151,0.946
82.181,0.972
82.211,0.961
82.241,0.964
82.271,0.965
82.301,0.973
82.331,0.977
82.361,0.959
82.391,0.990
82.421,0.950
82.451,0.975
82.481,0.938
82.511,0.949
82.541,0.955
82.571,0.952
82.601,0.965
82.631,0.974
82.661,0.963
82.691,0.961
82.721,0.943
82.751,0.979
82.781,0.946
82.811,0.962
82.841,0.969
82.871,0.967
82.901,0.973
82.931,0.963
82.961,0.961
82.991,0.988
83.021,0.970
83.051,0.979
83.081,0.937
83.111,0.944
83.141,0.951
83.171,0.961
83.201,0.969
83.231,0.967
83.261,0.952
83.291,0.966
83.321,0.958
83.351,0.958
83.381,0.965
83.411,0.961
83.441,0.958
83.471,0.960
83.501,0.968
83.531,0.968
83.561,0.975
83.591,0.960
83.621,0.959
83.651,0.955
83.681,0.958
83.711,0.960
83.741,0.983
83.771,0.951
83.801,0.987
83.831,0.916
83.861,0.954
83.891,0.961
83.921,0.960
83.951,0.967
83.981,0.972
84.011,0.959
84.041,0.939
84.071,0.974
84.101,0.981
84.131,0.954
84.161,0.973
84.191,0.959
84.221,0.970
84.251,0.976
84.281,0.973
84.311,0.968
84.341,0.973
84.371,0.952
84.401,0.919
84.431,0.955
84.461,0.959
84.491,0.965
84.521,0.967
84.551,0.962
84.581,0.958
84.611,0.950
84.641,0.946
84.671,0.965
84.701,0.961
84.731,0.957
84.761,0.956
84.791,0.957
84.821,0.965
84.851,0.964
84.881,0.977
84.911,0.969
84.941,0.979
84.971,0.959
85.001,0.965
85.031,0.983
85.061,0.933
85.091,0.960
85.121,0.954
85.151,0.960
85.181,0.959
85.211,0.968
85.241,0.964
85.271,0.950
85.301,0.957
85.331,0.965
85.361,0.950
85.391,0.951
85.421,0.971
85.451,0.969
85.481,0.962
85.511,0.957
85.541,0.976
85.571,0.961
85.601,0.958
85.631,0.965
85.661,0.985
85.691,0.968
85.721,0.956
85.751,0.964
85.781,0.984
85.811,0.947
85.841,0.955
85.871,0.958
85.901,0.953
85.931,0.958
85.961,0.964
85.991,0.968
86.021,0.952
86.051,0.962
86.081,0.978
86.111,0.976
86.141,0.950
86.171,0.973
86.201,0.965
86.231,0.967
86.261,0.967
86.291,0.995
86.321,0.967
86.351,0.950
86.381,0.979
86.411,0.933
86.441,0.950
86.471,0.959
86.501,0.965
86.531,0.968
86.561,0.955
86.591,0.966
86.621,0.959
86.651,0.948
86.681,0.961
86.711,0.955
86.741,0.952
86.771,0.977
86.801,0.958
86.831,0.969
86.861,0.968
86.891,0.955
86.921,0.969
86.951,0.968
86.981,0.969
87.011,0.973
87.041,0.964
87.071,0.953
87.101,0.968
87.131,0.971
87.161,0.934
87.191,0.958
87.221,0.963
87.251,0.956
87.281,0.958
87.311,0.953
87.341,0.964
87.371,0.968
87.401,0.965
87.431,0.951
87.461,0.970
87.491,0.965
87.521,0.958
87.551,0.948
87.581,0.961
87.611,0.942
87.641,0.982
87.671,0.972
87.701,0.974
87.731,0.957
87.761,0.986
87.791,0.954
87.821,0.970
87.851,0.980
87.881,0.929
87.911,0.951
87.941,0.960
87.971,0.955
88.001,0.963
88.031,0.964
88.061,0.965
88.091,0.963
88.121,0.964
88.151,0.956
88.181,0.982
88.211,0.959
88.241,0.979
88.271,0.961
88.301,0.962
88.331,0.946
88.361,0.966
88.391,0.951
88.421,0.976
88.451,0.969
88.481,0.953
88.511,0.973
88.541,0.971
88.571,0.990
88.601,0.970
88.631,0.971
88.661,0.932
88.691,0.927
88.721,0.958
88.751,0.964
88.781,0.970
88.811,0.970
88.841,0.961
88.871,0.953
88.901,0.957
88.931,0.951
88.961,0.974
88.991,0.979
89.021,0.969
89.051,0.962
89.081,0.966
89.111,0.965
89.141,0.963
89.171,0.969
89.201,0.970
89.231,0.960
89.261,0.977
89.291,0.990
89.321,0.976
89.351,0.902
89.381,0.979
89.411,0.943
89.441,0.961
89.471,0.957
89.501,0.946
89.531,0.947
89.561,0.946
89.591,0.968
89.621,0.951
89.651,0.984
89.681,0.976
89.711,0.962
89.741,0.959
89.771,0.965
89.801,0.961
89.831,0.987
89.861,0.974
89.891,0.978
89.921,0.967
89.951,0.960
89.981,0.986
90.011,0.902
90.041,0.962
90.071,0.968
90.101,0.972
90.131,0.965
90.161,0.959
90.191,0.958
90.221,0.960
90.251,0.967
90.281,0.960
90.311,0.961
90.341,0.953
90.371,0.979
90.401,0.963
90.431,0.958
90.461,0.965
90.491,0.952
90.521,0.969
90.551,0.963
90.581,0.974
90.611,0.975
90.641,0.982
90.671,0.942
90.701,0.977
90.731,0.931
90.761,0.961
90.791,0.960
90.821,0.967
90.851,0.973
90.881,0.948
90.911,0.968
90.941,0.957
90.971,0.961
91.001,0.970
91.031,0.954
91.061,0.960
91.091,0.964
91.121,0.962
91.151,0.971
91.181,0.969
91.211,0.974
91.241,0.966
91.271,0.965
91.301,0.965
91.331,0.969
91.361,0.971
91.391,0.970
91.421,0.972
91.451,0.941
91.481,0.943
91.511,0.967
91.541,0.965
91.571,0.965
91.601,0.966
91.631,0.960
91.661,0.961
91.691,0.942
91.721,0.962
91.751,0.958
91.781,0.963
91.811,0.952
91.841,0.970
91.871,0.974
91.901,0.971
91.931,0.966
91.961,1.001
91.991,0.959
92.021,0.976
92.051,0.934
92.081,0.958
92.111,0.965
92.141,0.963
92.171,0.964
92.201,0.966
92.231,0.956
92.261,0.950
92.291,0.964
92.321,0.952
92.351,0.969
92.381,0.957
92.411,0.959
92.441,0.971
92.471,0.969
92.501,0.972
92.531,0.962
92.561,0.958
92.591,0.962
92.621,1.004
92.651,0.959
92.681,0.968
92.711,0.936
92.741,0.967
92.771,0.947
92.801,0.956
92.831,0.961
92.861,0.963
92.891,0.965
92.921,0.958
92.951,0.955
92.981,0.952
93.011,0.942
93.041,0.955
93.071,0.972
93.101,0.966
93.131,0.962
93.161,0.970
93.191,0.980
93.221,0.990
93.251,0.951
93.281,0.963
93.311,0.942
93.341,0.941
93.371,0.947
93.401,0.963
93.431,0.967
93.461,0.969
93.491,0.958
93.521,0.964
93.551,0.939
93.581,0.958
93.611,0.967
93.641,0.965
93.671,0.972
93.701,0.958
93.731,0.971
93.761,0.970
93.791,0.968
93.821,0.975
93.851,0.976
93.881,0.964
93.911,0.957
93.941,0.949
93.971,0.942
94.001,0.963
94.031,0.963
94.061,0.960
94.091,0.966
94.121,0.962
94.151,0.962
94.181,0.962
94.211,0.974
94.241,0.963
94.271,0.966
94.301,0.958
94.331,0.968
94.361,0.973
94.391,0.960
94.421,0.986
94.451,0.973
94.481,0.966
94.511,0.958
94.541,0.959
94.571,0.990
94.601,0.950
94.631,0.972
94.661,0.965
94.691,0.958
94.721,0.959
94.751,0.969
94.781,0.956
94.811,0.973
94.841,0.977
94.871,0.933
94.901,0.973
94.931,0.969
94.961,0.975
94.991,0.977
95.021,0.958
95.051,1.008
95.081,0.949
95.111,0.958
95.141,0.960
95.171,0.945
95.201,0.953
95.231,0.960
95.261,0.964
95.291,0.964
95.321,0.963
95.351,0.956
95.381,0.970
95.411,0.952
95.441,0.957
95.471,0.969
95.501,0.967
95.531,0.975
95.561,0.972
95.591,0.972
95.621,0.970
95.651,0.958
95.681,0.961
95.711,0.988
95.741,0.964
95.771,0.960
95.801,0.984
95.831,0.938
95.861,0.951
95.891,0.963
95.921,0.970
95.951,0.965
95.981,0.960
96.011,0.949
96.041,0.970
96.071,0.963
96.101,0.954
96.131,0.961
96.161,0.957
96.191,0.963
96.221,0.966
96.251,1.001
96.281,1.010
96.311,0.993
96.341,0.989
96.371,0.982
96.401,0.975
96.431,0.964
96.461,0.954
96.491,0.922
96.521,0.940
96.551,0.931
96.581,0.965
96.611,0.965
96.641,0.958
96.671,0.943
96.701,0.938
96.731,0.939
96.761,0.960
96.791,0.972
96.821,0.967
96.851,0.971
96.881,0.959
96.911,0.966
96.941,0.974
96.971,0.984
97.001,1.012
97.031,0.971
97.061,0.978
97.091,1.004
97.121,0.934
97.151,0.953
97.181,0.958
97.211,0.949
97.241,0.956
97.271,0.945
97.301,0.923
97.331,0.973
97.361,0.981
97.391,0.975
97.421,0.984
97.451,0.975
97.481,0.983
97.511,0.965
97.541,0.986
97.571,1.002
97.601,0.952
97.631,0.991
97.661,0.924
97.691,0.971
97.721,0.968
97.751,0.972
97.781,0.970
97.811,0.973
97.841,0.969
97.871,0.969
97.901,0.972
97.931,0.977
97.961,0.936
97.991,0.980
98.021,0.967
98.051,0.975
98.081,0.963
98.111,0.960
98.141,0.971
98.171,0.961
98.201,0.956
98.231,0.948
98.261,0.975
98.291,0.966
98.321,0.977
98.351,0.963
98.381,0.978
98.411,0.953
98.441,0.955
98.471,0.987
98.501,0.980
98.531,0.962
98.561,0.968
98.591,0.941
98.621,0.953
98.651,0.949
98.681,0.970
98.711,0.967
98.741,0.969
98.771,0.953
98.801,0.972
98.831,0.943
98.861,0.980
98.891,0.976
98.921,0.965
98.951,0.962
98.981,0.959
99.011,0.963
99.041,0.977
99.071,0.967
99.101,0.959
99.131,0.966
99.161,0.966
99.191,0.972
99.221,0.960
99.251,0.981
99.281,0.959
99.311,0.977
99.341,0.958
99.371,0.979
99.401,1.047
99.431,1.039
99.461,0.972
99.491,0.944
99.521,0.946
99.551,0.949
99.581,0.932
99.611,0.958
99.641,0.972
99.671,0.938
99.701,0.959
99.731,0.920
99.761,0.944
99.791,0.958
99.821,0.982
99.851,0.975
99.881,0.971
99.911,0.965
99.941,0.958
99.971,0.952
100.001,0.961
100.031,0.957
100.061,0.958
100.091,0.958
100.121,0.947
100.151,0.939
100.181,0.933
100.211,0.906
100.241,0.967
100.271,0.986
100.301,1.000
100.331,0.947
100.361,1.002
100.391,0.987
100.421,0.986
100.451,1.001
100.481,0.996
100.511,0.987
100.541,0.975
100.571,0.977
100.601,0.939
100.631,0.961
100.661,0.960
100.691,0.965
100.721,0.973
100.751,0.976
100.781,0.970
100.811,0.976
100.841,0.975
100.871,0.981
100.901,0.980
100.931,0.979
100.961,0.905
100.991,0.978
101.021,0.970
101.051,0.978
101.081,0.963
101.111,0.963
101.141,0.959
101.171,0.950
101.201,0.987
101.231,0.941
101.261,0.968
101.291,0.963
101.321,0.974
101.351,0.957
101.381,0.966
101.411,0.968
101.441,0.963
101.471,0.974
101.501,0.986
101.531,0.973
101.561,0.980
101.591,0.941
101.621,0.942
101.651,0.966
101.681,0.968
101.711,0.968
101.741,0.962
101.771,0.964
101.801,0.964
101.831,0.940
101.861,0.971
101.891,0.949
101.921,0.978
101.951,0.968
101.981,0.969
102.011,0.971
102.041,0.950
102.071,0.970
102.101,0.976
102.131,0.998
102.161,1.055
102.191,1.058
102.221,1.060
102.251,0.976
102.281,0.977
102.311,0.935
102.341,0.973
102.371,0.945
102.401,0.936
102.431,0.939
102.461,0.930
102.491,0.922
102.521,0.906
102.551,0.970
102.581,0.925
102.611,0.937
102.641,0.970
102.671,0.972
102.701,0.979
102.731,0.961
102.761,0.982
102.791,0.979
102.821,0.953
102.851,1.001
102.881,0.977
102.911,0.974
102.941,0.920
102.971,0.961
103.001,0.997
103.031,0.970
103.061,0.952
103.091,0.959
103.121,0.951
103.151,0.946
103.181,0.936
103.211,0.958
103.241,0.958
103.271,0.896
103.301,0.994
103.331,0.980
103.361,0.967
103.391,0.968
103.421,0.952
103.451,0.972
103.481,0.999
103.511,1.025
103.541,0.921
103.571,0.974
103.601,0.980
103.631,0.974
103.661,0.980
103.691,0.984
103.721,0.973
103.751,0.975
103.781,0.981
103.811,0.984
103.841,1.000
103.871,0.982
103.901,0.982
103.931,0.977
103.961,0.968
103.991,0.970
104.021,0.979
104.051,0.984
104.081,0.974
104.111,0.973
104.141,0.973
104.171,0.978
104.201,0.979
104.231,0.932
104.261,0.981
104.291,0.939
104.321,0.961
104.351,0.955
104.381,0.976
104.411,0.985
104.441,0.979
104.471,0.960
104.501,0.971
104.531,0.968
104.561,0.950
104.591,0.963
104.621,0.967
104.651,0.973
104.681,0.990
104.711,0.959
104.741,0.988
104.771,0.969
104.801,0.939
104.831,1.000
104.861,0.932
104.891,0.958
104.921,0.963
104.951,0.978
104.981,0.974
105.011,0.967
105.041,0.964
105.071,0.963
105.101,0.962
105.131,0.949
105.161,0.967
105.191,0.949
105.221,0.971
105.251,0.964
105.281,0.966
105.311,0.958
105.341,0.976
105.371,0.976
105.401,0.963
105.431,0.949
105.461,0.971
105.491,0.978
105.521,0.984
105.551,0.960
105.581,0.982
105.611,0.922
105.641,0.997
105.671,0.939
105.701,0.969
105.731,0.973
105.761,0.966
105.791,0.963
105.821,0.961
105.851,0.965
105.881,0.958
105.911,0.964
105.941,0.962
105.971,0.943
106.001,0.983
106.031,0.979
106.061,0.972
106.091,0.969
106.121,0.993
106.151,0.976
106.181,0.946
106.211,1.021
106.241,0.929
106.271,0.954
106.301,0.954
106.331,0.963
106.361,0.969
106.391,0.966
106.421,0.969
106.451,0.959
106.481,0.968
106.511,0.948
106.541,0.974
106.571,0.969
106.601,0.966
106.631,0.969
106.661,0.960
106.691,0.976
106.721,0.969
106.751,0.979
106.781,0.984
106.811,0.976
106.841,0.947
106.871,0.960
106.901,0.945
106.931,0.972
106.961,0.970
106.991,0.967
107.021,0.953
107.051,0.964
107.081,0.963
107.111,0.952
107.141,0.969
107.171,0.965
107.201,0.960
107.231,0.975
107.261,0.975
107.291,0.961
107.321,0.987
107.351,0.988
107.381,0.958
107.411,0.991
